full_text,processed,predicted_label,predicted_probability_netral,predicted_probability_negatif,predicted_probability_positif
Karena menghindari jepang makanya niat gak niat ini timnas Korsel mainnya,menghindari jepang niat niat timnas korsel mainnya,Netral,0.70506793,0.13147232,0.16345969
"Ubay boleh jd pemain bola asalkan mainnya di timnas, kalo di psms medan bagus gausah nak",ubay pemain bola mainnya timnas psms medan bagus enggak usah nak,Positif,0.11955567,0.31687284,0.56357145
@utdfocusid @bliblidotcom jaman dlu mimpi apaaa timnas mainnya build up begini🥺,jaman mimpi timnas mainnya build up,Netral,0.5883686,0.3284926,0.0831387
"Gua mikir gini, lu ngapain ngarepin tim lain main bagus lah tim lain main jelek lah sementara timnas kita aja mainnya masih kureng, beda kelas lah kalo dibandingin Irak sama Jepang dan itu FAKTA.",gua mikir lu mengapai ngarepin tim main bagus tim main jelek timnas mainnya kureng beda kelas dibandingin irak jepang fakta,Negatif,0.0034982145,0.9858322,0.010669512
"@kucilpung @anotherfawx @unmagnetism @erickthohir Ini bukan bermain dengan pesimis, kan kemarin udahan mainnya, mainnya ga pesimis kok. Semua juga udah disuruh rapi-rapi buat co hotel. Alhamdulillah rezeki timnas.",bermain pesimis kemarin udahan mainnya mainnya pesimis disuruh rapirapi cowok hotel alhamdulillah rezeki timnas,Negatif,0.24255879,0.64414155,0.11329962
"lagian aneh aja yang mendiskreditkan Timnas Indonesia ini iya sih belum menghasilkan trofi, cuma kan progress nya ada secara permainan membaik, peringkat FIFA naik terus bahkan pas kalah lawan Jepang, sebenernya mainnya udh bagus loh  aneh emang",aneh mendiskreditkan timnas indonesia iya menghasilkan trofi progress permainan membaik peringkat fifa pas kalah lawan jepang mainnya bagus aneh,Negatif,0.044576574,0.7390925,0.2163309
@erickthohir Kita gak perduli hasilnya apa lawan OZ! Menang Alhamdulila Puji Tuhan Kalah yaa yaudah gapapa! Yang kita perduliin dan lebih penting adalah KONTRAK STY DIPERPANJANG PAK! Biar Towel sama Akmal makin Tantrum liat Timnas makin baguussh mainnya!,perduli hasilnya apa-apa lawan oz menang alhamdulila puji tuhan kalah yaudah gapapa perduliin kontrak sty diperpanjang towel akmal tantrum lihat timnas baguussh mainnya,Negatif,0.36905664,0.5143609,0.1165824
"@ruangtaktik @bliblidotcom Min, tipe striker sty waktu di timnas indo sama korea cara mainnya beda atau sama?",min tipe striker sty timnas indonesia korea mainnya beda,Netral,0.6195484,0.32270858,0.057743084
Alhamdulillah #Timnas #TimnasIndonesia maju ke babak 16 besar Piala Asia...Semoga mainnya makin padu dan tdk membuat kesalahn sendiri. Optimis bisa menang lawan Australia!  Bismillah #garuda #TimnasDay #Indonesia #IndonesiaLolos https://t.co/8MT1wvRL53,alhamdulillah maju babak besar-besar piala asiasemoga mainnya padu kesalahn optimis menang lawan australia bismillah,Netral,0.77384883,0.12148739,0.1046638
"Valid. Salah satu alasan selalu realistis sama timnas senior. Permainan terbaik"" yang pernah gw lihat itu di era nya Luis Milla.  aneh klo ada yang bilang kemarin main lawan Jepang itu mainnya bagus.""",valid salah alasan realistis timnas senior permainan terbaik gue lihat era luis milla aneh bilang-bilang kemarin main lawan jepang mainnya bagus,Positif,0.037759732,0.3109426,0.6512977
"@garistengah_id 2007, gw di pinggir lapangan pake kostum ijo volunteer, nyaksiin timnas berjuang mati2an didukung supporter fanatik di belakangnya, mainnya spartan ditambah pendukungnya militan",id gue pinggir lapangan pakai kostum ijo volunteer nyaksiin timnas berjuang mati-matian didukung supporter fanatik belakangnya mainnya spartan ditambah pendukungnya militan,Negatif,0.05840978,0.7168669,0.22472332
"@cantguardfear @TahuTempeGoren2 @almumtaz_ @medioclubID Bedalah inter dengan timnas, inter era mou it emang trademarknya serangan balik kaya malaysia vs korsel tadi malam, atau Jepang vs irak, atau jordan vs korsel kalo timnas ya mainnya serangan balik gagal mulu, emang cma timnas kena covid, noh thailand baru ganti pelatih tp tokcer.",bedalah inter timnas inter era mou trademarknya serangan kayak malaysia vs korsel malam jepang vs irak jordan vs korsel timnas mainnya serangan gagal mulu timnas kena covid noh thailand ganti pelatih tokcer,Netral,0.43975332,0.36472565,0.19552098
"@MamatAlkatiri Asal jangan seperti Piala Tiger dulu, baru masuk final, nurdin Kholid udah ngajak pemain timnas Safari politik.  Di final kalah lawan Thailand.  Walau mainnya di Qatar  tetap harus waspada, karena Situasi Skrg ada paslon yg lg panik, all in, semua cara dipakai.",jangan-jangan piala tiger masuk final nurdin kholid mengajak pemain timnas safari politik final kalah lawan thailand mainnya qatar waspada situasi paslon panik all dipakai,Netral,0.4297101,0.35184422,0.21844564
Wih mainnya minggu. Besok dah mulai latihan lagi dong timnas,wih mainnya minggu besok deh latihan timnas,Negatif,0.10082759,0.55302304,0.34614936
Silakan kalau mau ada yg berdebat ini timnas mainnya udah rapi atau berantakan. Pragmatis atau berani terbuka. Karepmu.  Tapi liat pemain kt menit 90 masih bs sprint solo-run sih bangga sekali sama stamina mereka yg keliatan bgt improved,silakan berdebat timnas mainnya rapi berantakan pragmatis berani terbuka karepmu lihat pemain menit sprint solorun bangga stamina banget improved,Positif,0.034387182,0.24313185,0.72248095
Bisa yuk bisa yuk TIMNAS INDONESIA melangkah jauh lagi. Bisa lah pake mode mainnya Kroasia wkwkwk,yuk yuk timnas indonesia melangkah pakai mode mainnya kroasia wkwkwk,Negatif,0.2626592,0.615526,0.12181471
"First time in history timnas bisa lolos ke babak 16 besar Piala Asia, but i bet gak semua ikut seneng karena pasti ada aja yg nyinyir lolos karena hoki"" lah, ""mainnya gak bagus"" lah, ""taktiknya ngandelin counter"" Lah dll, LO GAK DIAJAK ANJIM FUCK OFF!!!!!""",first time history timnas lolos babak besar-besar piala asia but banget senang nyinyir lolos hoki mainnya bagus taktiknya ngandelin counter dll lo diajak anjim fuck off,Negatif,0.0063100047,0.78116,0.21252999
"smoga timnas kita ga jumawa atau terlena. Krn biasanya akan di blow up dgn berita heboh. Yg ujung""nya malah mainnya jd terpengaruh. Bahkan takutnya kalo sampe ad pertemuan"" ga penting dgn para tokoh"" politik atau tokoh"" ga jelas.  Siap"" jd bahan kampanye drpara caleg.🤭""",semoga timnas jumawa terlena blow up berita heboh ujungnya mainnya terpengaruh takutnya pertemuan tokoh politik tokoh jelas-jelas bahan kampanye drpara caleg,Negatif,0.17536128,0.7741945,0.050444223
"Untung blunder cokkk, btw gg kirgiz. Timnas 16 besar mainnya yg bener lahh @TimnasIndonesia",untung blunder cokkk btw kirgiz timnas besar-besar mainnya,Netral,0.69335747,0.19777505,0.10886751
Ini negara timur tengah sengaja bgt nih mainnya. Skenarionya gk mau ktemu korea &amp  jepang. Gpp coba lagi next kalo timnas indo lolos lagi 😌 jgn patah semangat. #asiancup2023,negara timur sengaja banget mainnya skenarionya ketemu korea jepang enggak apa-apa coba next timnas indonesia lolos patah semangat,Negatif,0.07272506,0.74430573,0.1829692
@idextratime @bliblidotcom Engga terlalu lbh baik menatap kualifikasi Pildun 2026 ketimbang kesel lihat timnas lain mainnya ngelawak 😄😓,menatap kualifikasi pildun ketimbang kesel lihat timnas mainnya melawak,Netral,0.73937285,0.1813171,0.07931007
"udh feeling indo ga bakal lolos, tapi entah kenapa suka bgt mainnya timnas indo sekarang",feeling indonesia lolos suka banget mainnya timnas indonesia,Positif,0.00039282715,0.027691646,0.97191554
@zegori_ Semoga timnas indonesia bisa menang dan lancar mainnya di piala asia! Semangatt!!,semoga timnas indonesia menang lancar mainnya piala asia semangat,Netral,0.6369365,0.16761373,0.19544971
Ini timnas korea mainnya gimana ya ehe kok malah panik gitu padahal kelas dunia. Ini kalo kalah sama malay ya geger geden wkwkwk,timnas korea mainnya ehe panik kelas dunia kalah malay geger geden wkwkwk,Netral,0.5389556,0.3212753,0.13976912
"Gw udah lama ga enjoy nonton timnas, mainnya udah modern.  dulu mah main swing aja ke depan kagak ada bentuknya",gue enjoy menonton timnas mainnya modern mah main swing kagak bentuknya,Negatif,0.2185302,0.57782215,0.20364769
"emang ada fungsinya ya sebagai fans celsi nih, liat timnas kalah digempur sekalipun tetap tegar (karena mainnya celsi lebih sampah lagi dibandingkan dengan ekspektasi yang ada)",fungsinya fan celsi lihat timnas kalah digempur tegar mainnya celsi sampah dibandingkan ekspektasi,Negatif,0.18744083,0.7162394,0.09631976
"@SiaranBolaLive Semalem timnas mainnya bagus. Gpp, pasti timnas kita bakal jauh lebih baik kedepannya",semalem timnas mainnya bagus enggak apa-apa timnas kedepannya,Negatif,0.028626818,0.6599897,0.31138346
"@SiaranBolaLive Gw suka mainnya timnas pas AFC ini, kelihatan bgt emang progresnya tp memang kalo lawan Jepang emang beda level aja. Semoga di Kualifikasi Pildun bisa lebih baik lagi, dan bisa menunjukkan hasil maksimal. Jika standarnya sudah bagus gini “harusnya” AFF tahun dpn bisa juara.",gue suka mainnya timnas pas afc banget progresnya lawan jepang beda level semoga kualifikasi pildun hasil maksimal standarnya bagus aff tahun-tahun juara,Positif,0.0055352547,0.32437018,0.6700946
"Dan salutnya netizen masih mau mengapresiasi, terlebih lagi mensupport baik langsung maupun tidak langsung, kalau timnas buruk netizen pasti nilai buruk, kalau mainnya baik juga akan menilai baik, rasanya senang sekali bisa mengenal dunia sepakbola dengan segala macam dramanya",salutnya netizen mengapresiasi mensupport langsung langsung timnas buruk netizen nilai buruk mainnya menilai senang mengenal dunia sepakbola dramanya,Negatif,0.08688246,0.86279297,0.050324563
"@SiaranBolaLive Emang rata2 pemain indonesia itu U20-U23 msh bagus mainnya, ga males dan ada ambisi. Coba cek yg makin senior, dah ngerasa tenar ga fokus lg sbg atlet pro. Kenal duit, hiburan, ga ngembangin skill. Akhirnya gitu2 aja. Negara lain makin senior makin matang, nah timnas makin...",pemain indonesia uu bagus mainnya malas ambisi coba cek senior deh tenar fokus atlet pro kenal duit hiburan ngembangin skill negara senior matang timnas,Negatif,0.019982886,0.8035712,0.1764459
Tim goblok masih bagusan mainnya timnas kemarin,tim goblok bagusan mainnya timnas kemarin,Negatif,0.007920354,0.9893496,0.0027300655
timnas lawan jepang semalam babak 1 mainnya solid bgt. babak 2 karena lebih terbuka jadi ya resikonya emang kebobolan banyak.  tapi gokil sih liat timnas main terorganisir. bayangan gue lawan jepang akan kalah segala lini (walaupun emang iya),timnas lawan jepang semalam babak mainnya solid banget babak terbuka resikonya kebobolan gila lihat timnas main terorganisir bayangan gue lawan jepang kalah lini iya,Negatif,0.04276979,0.8818238,0.07540641
"@idextratime @bliblidotcom STY stay lah, timnas mainnya ada progress jg gr2 beliau.",sty stay timnas mainnya progress gr beliau,Netral,0.46633413,0.30899888,0.22466691
"Mikirin gimana caranya timnas biar lolos grup tau tau udah jam 3, nanti masuk shift pagi. Btw Takefusa Kubo mainnya anjing banget, bisa ngacak ngacak 6 bek indo sendirian",memikirkan timnas lolos grup jam masuk shift pagi btw takefusa kubo mainnya anjing banget ngacak ngacak bek indonesia,Negatif,0.0019604734,0.99500495,0.003034647
@idextratime @bliblidotcom BENER BANGET TI 😭😭 GUE BANGGA BANGET MENYAKSIKAN TIMNAS BISA SEKEREN ITU MAINNYA 😭,banget ti gue bangga banget menyaksikan timnas sekeren mainnya,Positif,0.010241332,0.23465762,0.755101
"@cakil2976 Oh gitu ya, tapi jujur gue lihat mainnya timnas gak kecewa banget sih. Apa ekspektasi gue yg terlalu rendah jadi lihat timnas yg main bagus kayak, wow!""  Jujur, gue ga pernah ngikutin timnas sama sekali. Terakhir SMP, pas ferdinand sinaga masih U23.""",oh jujur gue lihat mainnya timnas kecewa banget apa-apa ekspektasi gue rendah lihat timnas main bagus kayak wow jujur gue mengikuti timnas pas ferdinand sinaga,Negatif,0.012388215,0.9335297,0.05408214
"Lolos atau enggak timnas Indo dr fase grup #AFCAsianCup2023 , apresiasi buat pemain, pelatih dan setiap elemen yg mempersiapkan timnas ini. Nggak nyangka aja. Timnas, ranking 140an FIFA, mainnya nggak kayak ‘timnas yg dulu gua tau’. Mental jg keras!! Salut lah!!",lolos timnas indonesia fase grup apresiasi pemain pelatih elemen timnas menyangka timnas ranking an fifa mainnya kayak timnas gua mental keras salut,Negatif,0.023588002,0.95735985,0.019052198
@Delynn_JKT48 Kalah del timnas kita tapi gapapa udah bagus kok mainnya 😁,jakarta kalah del timnas gapapa bagus mainnya,Positif,0.013038383,0.38398308,0.6029785
@_BangFu Kalau di kualifikasi piala dunia nanti masih bapuk mainnya.. Memang udah mentok berarti kualitas timnas kita,bangfu kualifikasi piala dunia bapuk mainnya mentok kualitas timnas,Positif,0.1650473,0.37023246,0.46472028
"3 match selalu cetak gol padahal striker pada bapuk di #AFCAsianCup2023   Gagal lolos 16 besar juga gapapa, toh mainnya menjanjikan dengan skuad muda dan banyak drama di sosial media kepada Timnas Indonesia ini  Sepakbola tidak melulu soal hasil pertandingan",match cetak gol striker bapuk gagal lolos besar-besar gapapa mainnya menjanjikan skuad muda drama sosial media timnas indonesia sepakbola melulu hasil pertandingan,Negatif,0.20337456,0.76582175,0.03080364
Saya seneng nonton mainnya timnas hari ini setalah absen cukup lama. Asia kita akan bertemu 4thn lagi ✊🦅,senang menonton mainnya timnas setalah absen asia bertemu,Negatif,0.26402378,0.40759966,0.3283765
"murni kalah kualitas, tapi apresiasi tinggi buat timnas kita mainnya jg udh jauh berkembang",murni kalah kualitas apresiasi timnas mainnya berkembang,Positif,0.035908397,0.25282824,0.7112634
@GanendraAd65084 @unmagnetism bener njir 2 gol jepang krn kegagalan dia.. yakin gw klo sty dah out ngk bakal kepanggil di timnas lgi tu anak klo mainnya masih gitu2.,anjir gol jepang kegagalan gue sty deh out kepanggil timnas anak-anak mainnya,Positif,0.01613751,0.20380722,0.7800552
"Jepang mainnya ga bagus2 amat padahal, well done timnas",jepang mainnya bagus well done timnas,Positif,0.0120699145,0.13655822,0.8513719
Gila sih jepang mainnya wkwkwk nt indooo  Liat 3-4 thn kedepan timnas ini makin matang permainannya. Optimis 🫵🏻,gila jepang mainnya wkwkwk indooo lihat kedepan timnas matang permainannya optimis,Negatif,0.18199074,0.5390415,0.2789678
"Menyesal bukan karna mainnya timnas, cuma karna bikin networking meet up pas timnas main 😑",menyesal mainnya timnas networking meet up pas timnas main,Negatif,0.07774049,0.7177848,0.20447467
Masih enak diliat mainnya timnas.,enak mainnya timnas,Positif,0.017458446,0.1466389,0.8359027
"Terima kasih timnas atas perjuangannya. Nice try, kita coba lagi di lain waktu. Btw el beton cakep bat mainnya #TimnasDay",terima kasih timnas perjuangannya nice try coba btw el beton cakep banget mainnya,Positif,0.008092464,0.12096459,0.87094295
Gue sih bangga ya meski Timnas Indonesia kalah ama Jepang. Mainnya ga defensif trus rada ngotot juga.,gue bangga timnas indonesia kalah jepang mainnya defensif rada ngotot,Positif,0.057109047,0.40128797,0.54160297
"Sadar bego timnas mainnya udah lumayan, di tambah liga lokal Indonesia sama Jepang tuh kek angkasa dan bawah tanah jauh. Jadi sadar STY udah all out buat timnas dia sadar betul pemain yang main di liga lokal itu bapok makannya ambil yang naturalisasi yang lumayan  #Timnas",sadar bego timnas mainnya lumayan liga lokal indonesia jepang kayak angkasa tanah sadar sty all out timnas sadar pemain main liga lokal bapok makannya ambil naturalisasi lumayan,Negatif,0.13696507,0.43662614,0.42640874
"Ya setidaknya bisa cetak 1 gol 👏  Tapi gregetan timnas dalam posisi ketinggalan gamau main pressing kayak lawan Vietnam kemarin  Kalo udah posisi kalah ya all out aja, bikin foul terus biar irama mainnya Jepang juga terganggu. Kayak lawan Vietnam kemarin kan bikin banyak foul",cetak gol gregetan timnas posisi ketinggalan enggak mau main pressing kayak lawan vietnam kemarin posisi kalah all out foul irama mainnya jepang terganggu kayak lawan vietnam kemarin foul,Negatif,0.29785797,0.5794346,0.12270738
"@idextratime @bliblidotcom Paling g, timnas sekarang mainnya di level Asia g malu2in. G lagi melulu AFF lawan Malaysia, Vietnam, Thailand aja. Dari sisi poin FIFA jelas lebih bermanfaat kalau dapet menang/seri daripada poin yang didapet kalau menang di AFF",timnas mainnya level asia maluin melulu aff lawan malaysia vietnam thailand sisi poin fifa jelas-jelas bermanfaat menangseri poin menang aff,Negatif,0.297144,0.55279326,0.15006271
Mainnya ga jelek bro emang masih segitu level timnas😔,mainnya jelek bro segitu level timnas,Negatif,0.037374686,0.8736091,0.089016214
sepertinya diliat liat timnas indo terkena mental dr cara mainnya,lihat timnas indonesia terkena mental mainnya,Negatif,0.4518095,0.4871569,0.061033625
"Nonton timnas dari piala asia 2007, bener2 ngikutin dari aff 2010. Baru kali ini ngeliat timnas mainnya ada progress gini. Bener2 gapapa kalah sama jepang",menonton timnas piala asia mengikuti aff kali timnas mainnya progress gapapa kalah jepang,Netral,0.6595273,0.1632676,0.17720515
